242,R,+5050.6632,-00056.2403,136.64,08.3,130000.000,V
242,R,+5050.6590,-00056.2341,136.64,10.6,130000.000,V
242,R,+5050.6549,-00056.2278,136.64,05.0,130000.000,V
242,R,+5050.6507,-00056.2216,136.64,03.8,130000.000,V
242,R,+5050.6465,-00056.2153,136.64,14.0,130000.000,V
242,R,+5050.6423,-00056.2090,136.64,06.7,130000.000,V
242,R,+5050.6381,-00056.2028,136.64,06.7,130000.000,V
242,R,+5050.6340,-00056.1965,136.64,03.0,130000.000,V
242,R,+5050.6298,-00056.1903,136.64,05.7,130000.000,V
242,R,+5050.6256,-00056.1840,136.64,02.4,130000.000,V
242,R,+5050.6214,-00056.1778,136.64,04.4,130000.000,V
242,R,+5050.6172,-00056.1715,136.64,13.6,130000.000,V
242,R,+5050.6131,-00056.1653,136.64,10.3,130000.000,V
242,R,+5050.6089,-00056.1590,136.64,18.1,130000.000,V
242,R,+5050.6046,-00056.1662,227.12,05.0,130000.000,V
242,R,+5050.6004,-00056.1734,227.12,00.6,130000.000,V
242,R,+5050.5962,-00056.1806,227.12,13.4,130000.000,V
242,R,+5050.5920,-00056.1879,227.12,17.7,130000.000,V
242,R,+5050.5877,-00056.1951,227.12,06.7,130000.000,V
242,R,+5050.5829,-00056.1893,143.13,08.7,130000.000,V
242,R,+5050.5780,-00056.1835,143.13,04.6,130000.000,V
242,R,+5050.5731,-00056.1777,143.13,13.8,130000.000,V
242,R,+5050.5682,-00056.1719,143.13,13.5,130000.000,V
242,R,+5050.5639,-00056.1805,231.34,08.5,130000.000,V
242,R,+5050.5596,-00056.1891,231.34,08.7,130000.000,V
242,R,+5050.5552,-00056.1976,231.34,06.8,130000.000,V
242,R,+5050.5499,-00056.1931,151.70,17.5,130000.000,V
242,R,+5050.5447,-00056.1886,151.70,14.2,130000.000,V
242,R,+5050.5394,-00056.1841,151.70,15.7,130000.000,V
242,R,+5050.5341,-00056.1796,151.70,11.7,130000.000,V
242,R,+5050.5308,-00056.1871,235.49,01.3,130000.000,V
242,R,+5050.5276,-00056.1946,235.49,14.6,130000.000,V
242,R,+5050.5243,-00056.2021,235.49,12.0,130000.000,V
242,R,+5050.5211,-00056.2096,235.49,13.5,130000.000,V
242,R,+5050.5178,-00056.2171,235.49,02.0,130000.000,V
242,R,+5050.5146,-00056.2246,235.49,15.1,130000.000,V
242,R,+5050.5113,-00056.2321,235.49,08.2,130000.000,V
242,R,+5050.5081,-00056.2395,235.49,07.0,130000.000,V
242,R,+5050.5048,-00056.2470,235.49,06.8,130000.000,V
242,R,+5050.5016,-00056.2545,235.49,06.1,130000.000,V
242,R,+5050.4983,-00056.2620,235.49,03.1,130000.000,V
