242,R,+5050.6632,-00056.2403,136.64,08.3,130000.000,V
295,R,+5050.6598,-00056.2237,120.53,17.1,130000.000,V
990,R,+5050.6537,-00056.1884,170.54,05.8,130000.000,V
901,R,+5050.6536,-00056.2131,116.57,11.8,130000.000,V
686,R,+5050.6483,-00056.2055,145.10,05.4,130000.000,V
679,R,+5050.5825,-00056.1098,160.97,12.5,130000.000,V
577,R,+5050.6556,-00056.2351,133.23,15.1,130000.000,V
996,R,+5050.6039,-00056.0320,232.48,03.0,130000.000,V
491,R,+5050.6642,-00056.1912,153.44,00.5,130000.000,V
220,R,+5050.6698,-00056.1925,116.57,11.1,130000.000,V
242,R,+5050.6590,-00056.2341,136.64,10.6,130000.000,V
295,R,+5050.6570,-00056.2162,120.53,12.2,130000.000,V
990,R,+5050.6481,-00056.1870,170.54,15.7,130000.000,V
901,R,+5050.6511,-00056.2054,116.57,17.5,130000.000,V
686,R,+5050.6438,-00056.2006,145.10,05.1,130000.000,V
679,R,+5050.5773,-00056.1069,160.97,15.6,130000.000,V
577,R,+5050.6518,-00056.2289,133.23,12.7,130000.000,V
996,R,+5050.6006,-00056.0389,232.48,17.2,130000.000,V
491,R,+5050.6593,-00056.1873,153.44,10.7,130000.000,V
220,R,+5050.6674,-00056.1848,116.57,00.3,130000.000,V
242,R,+5050.6549,-00056.2278,136.64,05.0,130000.000,V
295,R,+5050.6542,-00056.2088,120.53,07.6,130000.000,V
990,R,+5050.6426,-00056.1855,170.54,05.7,130000.000,V
901,R,+5050.6487,-00056.1976,116.57,18.1,130000.000,V
686,R,+5050.6392,-00056.1956,145.10,15.5,130000.000,V
679,R,+5050.5720,-00056.1041,160.97,10.4,130000.000,V
577,R,+5050.6481,-00056.2226,133.23,11.3,130000.000,V
996,R,+5050.5973,-00056.0457,232.48,08.8,130000.000,V
491,R,+5050.6544,-00056.1835,153.44,01.8,130000.000,V
220,R,+5050.6650,-00056.1770,116.57,10.3,130000.000,V
242,R,+5050.6507,-00056.2216,136.64,03.8,130000.000,V
295,R,+5050.6514,-00056.2014,120.53,07.7,130000.000,V
990,R,+5050.6370,-00056.1840,170.54,13.5,130000.000,V
901,R,+5050.6463,-00056.1899,116.57,01.5,130000.000,V
686,R,+5050.6347,-00056.1906,145.10,12.0,130000.000,V
679,R,+5050.5668,-00056.1012,160.97,15.2,130000.000,V
577,R,+5050.6444,-00056.2163,133.23,12.5,130000.000,V
996,R,+5050.5939,-00056.0526,232.48,11.6,130000.000,V
491,R,+5050.6495,-00056.1796,153.44,03.3,130000.000,V
220,R,+5050.6625,-00056.1693,116.57,05.4,130000.000,V
242,R,+5050.6465,-00056.2153,136.64,14.0,130000.000,V
295,R,+5050.6487,-00056.1939,120.53,03.1,130000.000,V
990,R,+5050.6314,-00056.1826,170.54,12.0,130000.000,V
901,R,+5050.6438,-00056.1822,116.57,07.5,130000.000,V
686,R,+5050.6302,-00056.1856,145.10,17.6,130000.000,V
679,R,+5050.5615,-00056.0984,160.97,13.8,130000.000,V
577,R,+5050.6406,-00056.2100,133.23,07.8,130000.000,V
996,R,+5050.5906,-00056.0595,232.48,07.6,130000.000,V
491,R,+5050.6446,-00056.1758,153.44,07.3,130000.000,V
220,R,+5050.6601,-00056.1616,116.57,07.6,130000.000,V
242,R,+5050.6423,-00056.2090,136.64,06.7,130000.000,V
295,R,+5050.6459,-00056.1865,120.53,16.6,130000.000,V
990,R,+5050.6258,-00056.1811,170.54,04.4,130000.000,V
901,R,+5050.6414,-00056.1745,116.57,16.5,130000.000,V
686,R,+5050.6257,-00056.1806,145.10,01.1,130000.000,V
679,R,+5050.5563,-00056.0955,160.97,18.3,130000.000,V
577,R,+5050.6369,-00056.2037,133.23,05.8,130000.000,V
996,R,+5050.5873,-00056.0663,232.48,05.4,130000.000,V
491,R,+5050.6398,-00056.1719,153.44,14.2,130000.000,V
220,R,+5050.6577,-00056.1539,116.57,12.0,130000.000,V
242,R,+5050.6381,-00056.2028,136.64,06.7,130000.000,V
295,R,+5050.6431,-00056.1790,120.53,16.6,130000.000,V
990,R,+5050.6203,-00056.1796,170.54,06.2,130000.000,V
901,R,+5050.6390,-00056.1667,116.57,15.1,130000.000,V
686,R,+5050.6212,-00056.1756,145.10,16.2,130000.000,V
679,R,+5050.5511,-00056.0926,160.97,17.2,130000.000,V
577,R,+5050.6332,-00056.1975,133.23,01.6,130000.000,V
996,R,+5050.5839,-00056.0732,232.48,12.1,130000.000,V
491,R,+5050.6349,-00056.1680,153.44,03.5,130000.000,V
220,R,+5050.6552,-00056.1461,116.57,06.5,130000.000,V
242,R,+5050.6340,-00056.1965,136.64,03.0,130000.000,V
295,R,+5050.6404,-00056.1716,120.53,06.1,130000.000,V
990,R,+5050.6175,-00056.1873,240.95,14.1,130000.000,V
901,R,+5050.6365,-00056.1590,116.57,15.4,130000.000,V
686,R,+5050.6167,-00056.1706,145.10,07.0,130000.000,V
679,R,+5050.5458,-00056.0898,160.97,03.0,130000.000,V
577,R,+5050.6295,-00056.1912,133.23,12.3,130000.000,V
996,R,+5050.5806,-00056.0801,232.48,13.5,130000.000,V
491,R,+5050.6300,-00056.1642,153.44,02.3,130000.000,V
220,R,+5050.6528,-00056.1384,116.57,16.7,130000.000,V
242,R,+5050.6298,-00056.1903,136.64,05.7,130000.000,V
295,R,+5050.6376,-00056.1642,120.53,16.7,130000.000,V
990,R,+5050.6148,-00056.1951,240.95,03.6,130000.000,V
901,R,+5050.6341,-00056.1513,116.57,04.5,130000.000,V
686,R,+5050.6122,-00056.1657,145.10,07.0,130000.000,V
679,R,+5050.5406,-00056.0869,160.97,11.0,130000.000,V
577,R,+5050.6257,-00056.1849,133.23,11.4,130000.000,V
996,R,+5050.5773,-00056.0869,232.48,07.0,130000.000,V
491,R,+5050.6251,-00056.1603,153.43,00.4,130000.000,V
220,R,+5050.6503,-00056.1307,116.56,07.5,130000.000,V
242,R,+5050.6256,-00056.1840,136.64,02.4,130000.000,V
295,R,+5050.6348,-00056.1567,120.53,00.7,130000.000,V
990,R,+5050.6121,-00056.2028,240.95,11.1,130000.000,V
901,R,+5050.6316,-00056.1436,116.57,00.7,130000.000,V
686,R,+5050.6077,-00056.1607,145.10,12.0,130000.000,V
679,R,+5050.5353,-00056.0841,160.97,14.2,130000.000,V
577,R,+5050.6220,-00056.1786,133.23,16.5,130000.000,V
996,R,+5050.5740,-00056.0938,232.48,13.6,130000.000,V
491,R,+5050.6203,-00056.1564,153.43,06.3,130000.000,V
220,R,+5050.6479,-00056.1230,116.56,04.8,130000.000,V
242,R,+5050.6214,-00056.1778,136.64,04.4,130000.000,V
295,R,+5050.6321,-00056.1493,120.53,10.1,130000.000,V
990,R,+5050.6094,-00056.2105,240.95,01.5,130000.000,V
901,R,+5050.6292,-00056.1358,116.57,11.0,130000.000,V
686,R,+5050.6032,-00056.1557,145.10,18.4,130000.000,V
679,R,+5050.5301,-00056.0812,160.97,06.6,130000.000,V
577,R,+5050.6183,-00056.1723,133.23,05.3,130000.000,V
996,R,+5050.5706,-00056.1007,232.48,12.8,130000.000,V
491,R,+5050.6154,-00056.1526,153.43,06.3,130000.000,V
220,R,+5050.6455,-00056.1152,116.56,10.4,130000.000,V
242,R,+5050.6172,-00056.1715,136.64,13.6,130000.000,V
295,R,+5050.6293,-00056.1419,120.53,12.6,130000.000,V
990,R,+5050.6067,-00056.2182,240.95,04.4,130000.000,V
901,R,+5050.6268,-00056.1281,116.57,11.0,130000.000,V
686,R,+5050.5986,-00056.1507,145.10,04.8,130000.000,V
679,R,+5050.5249,-00056.0783,160.97,04.7,130000.000,V
577,R,+5050.6145,-00056.1661,133.23,15.4,130000.000,V
996,R,+5050.5673,-00056.1075,232.48,05.2,130000.000,V
491,R,+5050.6105,-00056.1487,153.43,08.5,130000.000,V
220,R,+5050.6430,-00056.1075,116.56,05.0,130000.000,V
242,R,+5050.6131,-00056.1653,136.64,10.3,130000.000,V
295,R,+5050.6265,-00056.1344,120.53,06.0,130000.000,V
990,R,+5050.6040,-00056.2260,240.95,04.5,130000.000,V
901,R,+5050.6243,-00056.1204,116.57,10.5,130000.000,V
686,R,+5050.5941,-00056.1457,145.10,06.5,130000.000,V
679,R,+5050.5196,-00056.0755,160.97,08.8,130000.000,V
577,R,+5050.6108,-00056.1598,133.23,11.3,130000.000,V
996,R,+5050.5640,-00056.1144,232.48,04.7,130000.000,V
491,R,+5050.6056,-00056.1449,153.43,08.7,130000.000,V
220,R,+5050.6406,-00056.0998,116.56,00.1,130000.000,V
242,R,+5050.6089,-00056.1590,136.64,18.1,130000.000,V
295,R,+5050.6237,-00056.1270,120.53,04.3,130000.000,V
990,R,+5050.5989,-00056.2230,160.02,13.1,130000.000,V
901,R,+5050.6219,-00056.1127,116.57,03.7,130000.000,V
686,R,+5050.5896,-00056.1407,145.10,10.6,130000.000,V
679,R,+5050.5144,-00056.0726,160.97,07.7,130000.000,V
577,R,+5050.6071,-00056.1535,133.23,08.3,130000.000,V
996,R,+5050.5606,-00056.1213,232.48,05.6,130000.000,V
491,R,+5050.6007,-00056.1410,153.43,16.3,130000.000,V
220,R,+5050.6381,-00056.0921,116.56,11.1,130000.000,V
242,R,+5050.6046,-00056.1662,227.12,05.0,130000.000,V
295,R,+5050.6210,-00056.1195,120.53,10.1,130000.000,V
990,R,+5050.5938,-00056.2201,160.02,17.8,130000.000,V
901,R,+5050.6194,-00056.1049,116.56,13.7,130000.000,V
686,R,+5050.5851,-00056.1358,145.10,05.5,130000.000,V
679,R,+5050.5092,-00056.0698,160.97,14.8,130000.000,V
577,R,+5050.6034,-00056.1472,133.23,18.1,130000.000,V
996,R,+5050.5573,-00056.1281,232.48,08.5,130000.000,V
491,R,+5050.5959,-00056.1371,153.43,12.0,130000.000,V
220,R,+5050.6357,-00056.0843,116.56,05.4,130000.000,V
242,R,+5050.6004,-00056.1734,227.12,00.6,130000.000,V
295,R,+5050.6182,-00056.1121,120.53,05.8,130000.000,V
990,R,+5050.5887,-00056.2171,160.02,10.3,130000.000,V
901,R,+5050.6170,-00056.0972,116.56,13.8,130000.000,V
686,R,+5050.5806,-00056.1308,145.10,15.5,130000.000,V
679,R,+5050.5039,-00056.0669,160.97,18.5,130000.000,V
577,R,+5050.5996,-00056.1409,133.23,14.8,130000.000,V
996,R,+5050.5540,-00056.1350,232.48,00.1,130000.000,V
491,R,+5050.5910,-00056.1333,153.43,17.5,130000.000,V
220,R,+5050.6333,-00056.0766,116.56,18.8,130000.000,V
242,R,+5050.5962,-00056.1806,227.12,13.4,130000.000,V
295,R,+5050.6154,-00056.1047,120.53,18.4,130000.000,V
990,R,+5050.5836,-00056.2142,160.02,13.2,130000.000,V
901,R,+5050.6146,-00056.0895,116.56,18.3,130000.000,V
686,R,+5050.5761,-00056.1258,145.10,04.5,130000.000,V
679,R,+5050.4987,-00056.0640,160.97,03.4,130000.000,V
577,R,+5050.5959,-00056.1347,133.23,12.4,130000.000,V
996,R,+5050.5507,-00056.1419,232.48,14.7,130000.000,V
491,R,+5050.5861,-00056.1294,153.43,13.1,130000.000,V
220,R,+5050.6284,-00056.0724,151.56,17.0,130000.000,V
242,R,+5050.5920,-00056.1879,227.12,17.7,130000.000,V
295,R,+5050.6127,-00056.0972,120.53,02.5,130000.000,V
990,R,+5050.5784,-00056.2113,160.02,17.2,130000.000,V
901,R,+5050.6121,-00056.0818,116.56,01.0,130000.000,V
686,R,+5050.5716,-00056.1208,145.10,00.2,130000.000,V
679,R,+5050.4934,-00056.0612,160.97,12.3,130000.000,V
577,R,+5050.5922,-00056.1284,133.23,08.6,130000.000,V
996,R,+5050.5473,-00056.1487,232.48,16.5,130000.000,V
491,R,+5050.5812,-00056.1255,153.43,04.3,130000.000,V
220,R,+5050.6235,-00056.0683,151.56,12.2,130000.000,V
242,R,+5050.5877,-00056.1951,227.12,06.7,130000.000,V
295,R,+5050.6099,-00056.0898,120.53,16.3,130000.000,V
990,R,+5050.5733,-00056.2083,160.02,16.6,130000.000,V
901,R,+5050.6097,-00056.0740,116.56,05.7,130000.000,V
686,R,+5050.5671,-00056.1158,145.10,02.3,130000.000,V
679,R,+5050.4930,-00056.0701,265.60,05.0,130000.000,V
577,R,+5050.5885,-00056.1221,133.23,10.2,130000.000,V
996,R,+5050.5440,-00056.1556,232.48,01.1,130000.000,V
491,R,+5050.5764,-00056.1217,153.43,14.7,130000.000,V
220,R,+5050.6186,-00056.0641,151.56,10.7,130000.000,V
242,R,+5050.5829,-00056.1893,143.13,08.7,130000.000,V
295,R,+5050.6071,-00056.0823,120.53,02.4,130000.000,V
990,R,+5050.5682,-00056.2054,160.02,18.3,130000.000,V
901,R,+5050.6072,-00056.0663,116.56,01.0,130000.000,V
686,R,+5050.5626,-00056.1108,145.10,03.6,130000.000,V
679,R,+5050.4926,-00056.0790,265.60,17.3,130000.000,V
577,R,+5050.5847,-00056.1158,133.23,02.8,130000.000,V
996,R,+5050.5407,-00056.1625,232.48,11.0,130000.000,V
491,R,+5050.5715,-00056.1178,153.43,16.5,130000.000,V
220,R,+5050.6138,-00056.0599,151.56,06.5,130000.000,V
242,R,+5050.5780,-00056.1835,143.13,04.6,130000.000,V
295,R,+5050.6044,-00056.0749,120.53,13.8,130000.000,V
990,R,+5050.5650,-00056.2122,233.13,08.8,130000.000,V
901,R,+5050.6048,-00056.0586,116.56,00.2,130000.000,V
686,R,+5050.5581,-00056.1059,145.10,10.4,130000.000,V
679,R,+5050.4921,-00056.0880,265.60,12.0,130000.000,V
577,R,+5050.5810,-00056.1095,133.23,04.7,130000.000,V
